name,Control,H3.3 KD1,RefID
Mal,K4K27,K4K27,NM_010762
Rims1,K4K27,K4K27,NM_053270
Rims2,K4K27,K4,NM_053271
Stc2,K4K27,K4,NM_011491
Strap,K4K27,K4,NM_011499
Slc47a2,K4K27,K4,NM_001033542
Pou3f1,K4K27,K4,NM_011141
Fbp1,K4K27,K4,NM_019395
Nfatc1,K4K27,K4K27,NM_001164110
Nfatc1,K4K27,K4K27,NM_001164111
Nfatc1,K4K27,K4K27,NM_001164112
Tmem158,K4K27,K4K27,NM_001002267
Adgrg6,K4K27,K4K27,NM_001002268
Fyn,K4K27,K4K27,NM_008054
Fzd4,K4K27,K4K27,NM_008055
Fzd6,K4K27,K4K27,NM_008056
Lrrc7,K4K27,K4K27,NM_001081358
Cped1,K4K27,K4K27,NM_001081351
Cdk5r2,K4K27,K4,NM_009872
Cdkn1c,K4K27,K4K27,NM_009876
Lepr,K4K27,K4K27,NM_001122899
Fyn,K4K27,K4K27,NM_001122893
Fyn,K4K27,K4K27,NM_001122892
Unc5b,K4K27,K4,NM_029770
Ttll11,K4K27,K4,NM_029774
Pcdhb14,K4K27,K4,NM_053139
Erbin,K4K27,K4K27,NM_021563
Gpr135,K4K27,K4,NM_181752
Vstm2b,K4K27,K4K27,NM_021387
Cldn10,K4K27,K4K27,NM_021386
L3mbtl4,K4K27,K4K27,NM_177278
Negr1,K4K27,K4,NM_177274
Samd5,K4K27,K4,NM_177271
Cdkl2,K4K27,K4,NM_177270
Ppp1r14c,K4K27,K4K27,NM_133485
Erlin1,K4K27,K4,NM_001164359
Ntng1,K4K27,K4,NM_133488
Nsmaf,K4K27,K4K27,NM_010945
Nsg1,K4K27,K4,NM_010942
Ddn,K4K27,K4,NM_001013741
Id2,K4K27,K4,NM_010496
Ica1,K4K27,K4K27,NM_010492
Antxr2,K4K27,K4K27,NM_133738
Clmp,K4K27,K4,NM_133733
Tmem132e,K4K27,K4,NM_023438
Hcn4,K4K27,K4K27,NM_001081192
Eml5,K4K27,K4K27,NM_001081191
Mgll,K4K27,K4K27,NM_001166249
Dach1,K4K27,K4K27,NM_007826
Pcdhgb7,K4K27,K4K27,NM_033579
Eomes,K4K27,K4K27,NM_010136
En2,K4K27,K4K27,NM_010134
Emx2,K4K27,K4K27,NM_010132
En1,K4K27,K4K27,NM_010133
Ppm1h,K4K27,K4,NM_176919
Emx1,K4K27,K4K27,NM_010131
Pld5,K4K27,K4K27,NM_176916
Apbb1ip,K4K27,K4K27,NM_019456
Dll4,K4K27,K4K27,NM_019454
Reln,K4K27,K4K27,NM_011261
Rgs16,K4K27,K4,NM_011267
Apbb1,K4K27,K4,NM_009685
Nol4l,K4K27,K4,NM_001134300
Car8,K4K27,K4K27,NM_007592
Pcdhgb2,K4K27,K4K27,NM_033575
Pcdhgb1,K4K27,K4,NM_033574
Frrs1l,K4K27,K4K27,NM_001142965
Stau2,K4K27,K4K27,NM_001111272
Sntg1,K4K27,K4K27,NM_027671
Slc10a4,K4K27,K4,NM_173403
Fbxo44,K4K27,K4,NM_173401
Jazf1,K4K27,K4K27,NM_173406
Bmp3,K4K27,K4,NM_173404
Shisa9,K4K27,K4K27,NM_028277
Usp3,K4K27,K4,NM_144937
Clic6,K4K27,K4,NM_172469
Zc3hav1l,K4K27,K4,NM_172467
Adamts18,K4K27,K4K27,NM_172466
Tfap2b,K4K27,K4K27,NM_001025305
Plppr1,K4K27,K4,NM_178756
Hpcal4,K4K27,K4K27,NM_174998
Adgrb1,K4K27,K4,NM_174991
Tshr,K4K27,K4K27,NM_001113404
Eaf2,K4K27,K4K27,NM_001113401
Kank4,K4K27,K4,NM_172872
Podn,K4K27,K4K27,NM_172874
Sptssb,K4K27,K4,NM_133675
Arhgef5,K4K27,K4,NM_133674
Pcdha12,K4K27,K4,NM_138663
Pcdha3,K4K27,K4,NM_138662
Pcdha9,K4K27,K4,NM_138661
Nlgn1,K4K27,K4K27,NM_138666
Lrrc75b,K4K27,K4,NM_198860
Ret,K4K27,K4,NM_001080780
Onecut3,K4K27,K4K27,NM_139226
Rhbdl3,K4K27,K4,NM_139228
Rgs7,K4K27,K4K27,NM_011880
Tac1,K4K27,K4K27,NM_009311
Sema3c,K4K27,K4,NM_013657
Cxcl12,K4K27,K4,NM_013655
Prok2,K4K27,K4K27,NM_015768
Greb1,K4K27,K4K27,NM_015764
Rims1,K4K27,K4K27,NM_183018
Baiap2l1,K4K27,K4K27,NM_025833
Pxdc1,K4K27,K4K27,NM_025831
Gnao1,K4K27,K4K27,NM_010308
Gnai1,K4K27,K4K27,NM_010305
Gnal,K4K27,K4K27,NM_010307
Gpr101,K4K27,K4,NM_001033360
Fos,K4K27,K4,NM_010234
Arhgap31,K4K27,K4K27,NM_020260
Trim44,K4K27,K4K27,NM_020267
Samd14,K4K27,K4,NM_146025
Amer3,K4K27,K4,NM_213727
Flt1,K4K27,K4K27,NM_010228
Cbln4,K4K27,K4,NM_175631
Bicc1,K4K27,K4K27,NM_031397
Cnnm1,K4K27,K4K27,NM_031396
Smarca2,K4K27,K4K27,NM_011416
Snai2,K4K27,K4K27,NM_011415
Slit3,K4K27,K4K27,NM_011412
Pkp1,K4K27,K4K27,NM_019645
Raet1a,K4K27,K4K27,NM_009016
Vat1,K4K27,K4,NM_012037
Vsnl1,K4K27,K4,NM_012038
Cbx8,K4K27,K4K27,NM_013926
Rnf19a,K4K27,K4,NM_013923
Sphk1,K4K27,K4,NM_025367
Tmed3,K4K27,K4,NM_025360
Cyp2r1,K4K27,K4K27,NM_177382
Cntln,K4K27,K4K27,NM_177385
Ust,K4K27,K4K27,NM_177387
Mpp6,K4K27,K4,NM_001164734
4933406I18Rik,K4K27,K4K27,NR_029438
Mpp6,K4K27,K4,NM_001164733
Mir137,K4K27,K4,NR_029551
Edil3,K4K27,K4,NM_001037987
Susd5,K4K27,K4,NM_001101510
Usp44,K4K27,K4,NM_183199
Prr23a1,K4K27,K4,NM_001134660
Rab27b,K4K27,K4,NM_030554
Mafa,K4K27,K4K27,NM_194350
N4bp2,K4K27,K4K27,NM_001024917
Stk32c,K4K27,K4,NM_021302
Sept10,K4K27,K4K27,NM_001024911
Sept10,K4K27,K4K27,NM_001024910
Rfx4,K4K27,K4K27,NM_001024918
Zc3hav1,K4K27,K4,NM_028421
Fam228b,K4K27,K4,NM_175431
Tmem132c,K4K27,K4K27,NM_175432
2700081O15Rik,K4K27,K4,NM_175381
Lhfp,K4K27,K4K27,NM_175386
Bcl11a,K4K27,K4K27,NM_001159289
Grk5,K4K27,K4K27,NM_018869
Syt9,K4K27,K4,NM_021889
Tmod1,K4K27,K4,NM_021883
Tub,K4K27,K4,NM_021885
Hes7,K4K27,K4K27,NM_033041
Ank1,K4K27,K4K27,NM_001110783
Camk2d,K4K27,K4K27,NM_001025439
Hopx,K4K27,K4K27,NM_001159901
Hopx,K4K27,K4K27,NM_001159900
Cxcl12,K4K27,K4,NM_001012477
Npl,K4K27,K4,NM_028749
Them7,K4K27,K4,NM_028747
Smo,K4K27,K4K27,NM_176996
Sybu,K4K27,K4,NM_176998
Nkx2-2,K4K27,K4K27,NM_001077632
Fam110c,K4K27,K4K27,NM_027828
Tle1,K4K27,K4,NM_011599
Gab2,K4K27,K4,NM_001162477
Macf1,K4K27,K4,NM_009600
Atp7b,K4K27,K4,NM_007511
Slc7a1,K4K27,K4K27,NM_007513
Slc7a2,K4K27,K4K27,NM_007514
Hoxb6,K4K27,K4K27,NM_008269
Hoxa10,K4K27,K4K27,NM_008263
Onecut1,K4K27,K4K27,NM_008262
Hoxb13,K4K27,K4K27,NM_008267
Hoxb1,K4K27,K4K27,NM_008266
Hoxa4,K4K27,K4K27,NM_008265
Hoxa13,K4K27,K4K27,NM_008264
Tiam2,K4K27,K4,NM_001122998
Krt87,K4K27,K4,NM_001003668
Ttc9,K4K27,K4K27,NM_001033149
Rasd2,K4K27,K4K27,NM_029182
Slc47a1,K4K27,K4,NM_026183
Abhd15,K4K27,K4,NM_026185
Csgalnact1,K4K27,K4K27,NM_172753
Ccdc136,K4K27,K4,NM_145574
Eva1a,K4K27,K4,NM_145570
Golim4,K4K27,K4K27,NM_175193
Tgfbr1,K4K27,K4,NM_009370
Thpo,K4K27,K4,NM_009379
Gnal,K4K27,K4,NM_177137
Glt28d2,K4K27,K4K27,NM_177130
Brinp1,K4K27,K4K27,NM_019967
Npas4,K4K27,K4K27,NM_153553
Ppp1r16b,K4K27,K4,NM_153089
Qsox1,K4K27,K4,NM_023268
Cdh20,K4K27,K4,NM_011800
Ets2,K4K27,K4,NM_011809
Ets1,K4K27,K4K27,NM_011808
Stxbp5l,K4K27,K4K27,NM_001114611
Stxbp5l,K4K27,K4K27,NM_001114612
Gdf6,K4K27,K4K27,NM_013526
Gdf7,K4K27,K4K27,NM_013527
Tnfaip6,K4K27,K4,NM_009398
Tll1,K4K27,K4,NM_009390
Tlx2,K4K27,K4,NM_009392
Tnfaip2,K4K27,K4,NM_009396
Mov10l1,K4K27,K4,NM_031260
Kirrel3,K4K27,K4K27,NM_026324
Kif1a,K4K27,K4,NM_008440
Car7,K4K27,K4K27,NM_053070
Fam174b,K4K27,K4K27,NM_001162532
Stx17,K4K27,K4K27,NM_026343
Six2,K4K27,K4K27,NM_011380
Six3,K4K27,K4K27,NM_011381
Six6,K4K27,K4K27,NM_011384
Epha10,K4K27,K4,NM_177671
P4ha1,K4K27,K4,NM_011030
Pax2,K4K27,K4K27,NM_011037
Pax7,K4K27,K4K27,NM_011039
Astn1,K4K27,K4K27,NM_007495
Arx,K4K27,K4,NM_007492
Atf3,K4K27,K4K27,NM_007498
Unc5c,K4K27,K4,NM_009472
Coch,K4K27,K4K27,NM_007728
Ccr10,K4K27,K4,NM_007721
Cnr1,K4K27,K4K27,NM_007726
Gp1bb,K4K27,K4,NM_001001999
Adarb1,K4K27,K4,NR_021486
Gm20554,K4K27,K4K27,NR_030701
Rcsd1,K4K27,K4,NM_001038846
Nkd1,K4K27,K4,NM_027280
Ntng1,K4K27,K4,NM_001163348
Ntng1,K4K27,K4,NM_001163349
Sec24d,K4K27,K4K27,NM_027135
Taf7l,K4K27,K4,NM_028958
Grp,K4K27,K4,NM_175012
1700018A14Rik,K4K27,K4K27,NM_001145259
Prkaa2,K4K27,K4,NM_178143
Igfbp7,K4K27,K4K27,NM_001159518
Csf1,K4K27,K4,NM_001113529
Kcnq2,K4K27,K4,NM_001003824
Kcnq2,K4K27,K4,NM_001003825
Lrrn4,K4K27,K4K27,NM_177303
Sowahc,K4K27,K4,NM_172939
Hs6st3,K4K27,K4K27,NM_015820
Dmrt1,K4K27,K4K27,NM_015826
Nkx6-2,K4K27,K4K27,NM_183248
Amfr,K4K27,K4K27,NM_011787
Adamts5,K4K27,K4,NM_011782
Slc7a2,K4K27,K4K27,NM_001044740
Cacnb3,K4K27,K4K27,NM_001044741
E2f8,K4K27,K4,NM_001013368
F930015N05Rik,K4K27,K4K27,NR_028445
Tnfrsf1b,K4K27,K4K27,NM_011610
Tnfsf11,K4K27,K4,NM_011613
Sst,K4K27,K4,NM_009215
Sstr1,K4K27,K4K27,NM_009216
Plaat1,K4K27,K4,NM_013751
Gyg,K4K27,K4,NM_013755
Egfr,K4K27,K4,NM_007912
Dmrtc2,K4K27,K4,NM_027732
Foxf2,K4K27,K4K27,NM_010225
Cux1,K4K27,K4,NM_198602
Chrdl2,K4K27,K4,NM_133709
Jcad,K4K27,K4,NM_001081963
Tspyl5,K4K27,K4,NM_001085421
Syce1,K4K27,K4,NM_001143765
Ptprb,K4K27,K4,NM_029928
Sgk3,K4K27,K4K27,NM_133220
Ripply3,K4K27,K4K27,NM_133229
Fgf20,K4K27,K4K27,NM_030610
Sv2c,K4K27,K4K27,NM_029210
Pitx2,K4K27,K4K27,NM_001042502
Pitx2,K4K27,K4K27,NM_001042504
Lrp4,K4K27,K4K27,NM_172668
Abcc8,K4K27,K4,NM_011510
Sycp1,K4K27,K4K27,NM_011516
Mmp16,K4K27,K4K27,NM_019724
Slc22a21,K4K27,K4K27,NM_019723
Trpc4,K4K27,K4,NM_016984
Gpr27,K4K27,K4K27,NM_008158
Prr5l,K4K27,K4,NM_001083810
Scarf2,K4K27,K4K27,NM_153790
Bcl11b,K4K27,K4K27,NM_001079883
Hoxa1,K4K27,K4K27,NM_010449
Hmga2,K4K27,K4K27,NM_010441
Foxa2,K4K27,K4K27,NM_010446
Hmx1,K4K27,K4K27,NM_010445
Fmn1,K4K27,K4,NM_001043322
Prdm16,K4K27,K4K27,NM_027504
E2f5,K4K27,K4,NM_007892
Ebf1,K4K27,K4K27,NM_007897
Dnajc6,K4K27,K4,NM_198412
Klf14,K4K27,K4K27,NM_001135093
Paqr9,K4K27,K4K27,NM_198414
Tdrd6,K4K27,K4,NM_198418
Cadm2,K4K27,K4K27,NM_001145977
Lrrc26,K4K27,K4,NM_146117
Ebf4,K4K27,K4K27,NM_001110513
Gucy1b1,K4K27,K4,NM_001161796
Sox30,K4K27,K4K27,NM_173384
Drd2,K4K27,K4,NM_010077
Dpp6,K4K27,K4K27,NM_010075
Kcnd3,K4K27,K4,NM_001039347
Dhrs3,K4K27,K4,NM_011303
Shc3,K4K27,K4K27,NM_009167
Baz1a,K4K27,K4,NM_013815
Nin,K4K27,K4K27,NM_008697
Adra2a,K4K27,K4,NM_007417
Adra1b,K4K27,K4K27,NM_007416
Neurog1,K4K27,K4K27,NM_010896
Anks1b,K4K27,K4,NM_001128086
Igfbp3,K4K27,K4K27,NM_008343
Slc44a5,K4K27,K4,NM_001081263
Mir208a,K4K27,K4,NR_029724
Foxe1,K4K27,K4K27,NM_183298
Nxph4,K4K27,K4K27,NM_183297
Clgn,K4K27,K4K27,NM_009904
Celsr2,K4K27,K4,NM_001004177
AA467197,K4K27,K4,NM_001004174
Sgpp2,K4K27,K4K27,NM_001004173
Pax3,K4K27,K4K27,NM_001159520
Wbp2nl,K4K27,K4,NM_029066
Shisa6,K4K27,K4K27,NM_001034874
Ncam2,K4K27,K4,NM_001113208
Map6d1,K4K27,K4,NM_198599
Mctp1,K4K27,K4K27,NM_030174
Robo2,K4K27,K4,NM_175549
Brinp2,K4K27,K4,NM_207583
Stbd1,K4K27,K4K27,NM_175096
E130201H02Rik,K4K27,K4,NR_024324
Abca3,K4K27,K4,NM_001039581
Tmem200a,K4K27,K4K27,NM_029881
Tspan12,K4K27,K4K27,NM_173007
Zxdc,K4K27,K4,NM_173002
Ccno,K4K27,K4K27,NM_001081062
Dennd3,K4K27,K4,NM_001081066
Rgs11,K4K27,K4,NM_001081069
Slc25a48,K4K27,K4,NM_177809
Mir193b,K4K27,K4,NR_030549
Stxbp1,K4K27,K4K27,NM_009295
Mfsd4b2,K4K27,K4K27,NM_001163503
Fbn1,K4K27,K4K27,NM_007993
Gria4,K4K27,K4K27,NM_019691
Kcnd2,K4K27,K4K27,NM_019697
Ltk,K4K27,K4,NM_008523
Ubash3b,K4K27,K4,NM_176860
Foxp2,K4K27,K4,NM_053242
Mllt3,K4K27,K4K27,NM_027326
Ube2e2,K4K27,K4,NM_144839
Cobll1,K4K27,K4K27,NM_177025
B2m,K4K27,K4,NM_009735
Avp,K4K27,K4,NM_009732
Slitrk3,K4K27,K4,NM_198864
Rnf217,K4K27,K4K27,NM_001146349
Gabra2,K4K27,K4,NM_008066
Fam107b,K4K27,K4,NM_025626
Ripk4,K4K27,K4,NM_023663
Ccser1,K4K27,K4K27,NM_183310
Deup1,K4K27,K4K27,NM_181816
Cntln,K4K27,K4K27,NM_175275
Ntng1,K4K27,K4,NM_030699
C1ql2,K4K27,K4K27,NM_207233
Eomes,K4K27,K4K27,NM_001164789
Dok6,K4K27,K4K27,NM_001039173
Stxbp5l,K4K27,K4K27,NM_001114613
Akain1,K4K27,K4,NM_001145192
Crppa,K4K27,K4,NM_178629
Aatf,K4K27,K4,NM_019816
Ago4,K4K27,K4K27,NM_153177
Ess2,K4K27,K4,NM_001081633
Wnt9b,K4K27,K4K27,NM_011719
Wnt10b,K4K27,K4,NM_011718
Ccnjl,K4K27,K4,NM_001045530
Spata22,K4K27,K4,NM_001045531
March4,K4K27,K4,NM_001045533
Atp1b2,K4K27,K4,NM_013415
Pde3a,K4K27,K4K27,NM_018779
Cyp26a1,K4K27,K4K27,NM_007811
Slc1a2,K4K27,K4,NM_001077514
Gnas,K4K27,K4,NM_001077510
Epm2a,K4K27,K4,NM_010146
Epha7,K4K27,K4K27,NM_010141
Epha3,K4K27,K4K27,NM_010140
Pik3c2b,K4K27,K4,NM_001099276
Larp1b,K4K27,K4,NM_001040399
9130024F11Rik,K4K27,K4K27,NR_024325
9130024F11Rik,K4K27,K4K27,NR_024326
4930426L09Rik,K4K27,K4,NR_024323
Slc32a1,K4K27,K4,NM_009508
Zbtb7c,K4K27,K4K27,NM_145356
Vax1,K4K27,K4K27,NM_009501
Ppp1r3d,K4K27,K4K27,NM_001085501
Nt5c1a,K4K27,K4,NM_001085502
Lrrk1,K4K27,K4,NM_146191
Tent5c,K4K27,K4K27,NM_001142952
Ppp1r16b,K4K27,K4K27,NM_001159662
Acot3,K4K27,K4,NM_134246
Scamp1,K4K27,K4,NM_029153
Cxcl12,K4K27,K4,NM_021704
Ubtd2,K4K27,K4,NM_173784
Helt,K4K27,K4,NM_173789
Sh3rf3,K4K27,K4,NM_172788
Il20ra,K4K27,K4K27,NM_172786
L3mbtl3,K4K27,K4,NM_172787
Slit2,K4K27,K4,NM_178804
Mast4,K4K27,K4,NM_175171
Shtn1,K4K27,K4,NM_175172
Tmem117,K4K27,K4K27,NM_178789
Me1,K4K27,K4K27,NM_008615
Rmdn1,K4K27,K4,NM_025476
Lingo2,K4K27,K4K27,NM_001165999
Slco5a1,K4K27,K4,NM_172841
Vwa2,K4K27,K4,NM_172840
Cux1,K4K27,K4,NM_009986
Ctsc,K4K27,K4,NM_009982
Cacna1h,K4K27,K4,NM_001163691
Adamts3,K4K27,K4,NM_001081401
Meioc,K4K27,K4K27,NM_001127576
Kitl,K4K27,K4K27,NM_013598
Matn4,K4K27,K4,NM_013592
Draxin,K4K27,K4,NM_027426
Tbx15,K4K27,K4K27,NM_009323
Tbr1,K4K27,K4K27,NM_009322
Tbx2,K4K27,K4K27,NM_009324
Pax6,K4K27,K4K27,NM_013627
Pam,K4K27,K4,NM_013626
Oprd1,K4K27,K4,NM_013622
Hunk,K4K27,K4,NM_015755
Zeb2,K4K27,K27,NM_015753
Foxe3,K4K27,K4K27,NM_015758
Fgf12,K4K27,K4K27,NM_183064
Rhobtb1,K4K27,K4K27,NM_001081347
Tada1,K4K27,K4,NM_030245
Dusp26,K4K27,K4,NM_025869
Eml6,K4K27,K4K27,NM_146016
Chd3,K4K27,K4,NM_146019
Plcb1,K4K27,K4,NM_001145830
Cacna1g,K4K27,K4K27,NM_001112813
Ppp4r4,K4K27,K4,NM_028980
Irak3,K4K27,K4,NM_028679
Abcb4,K4K27,K4K27,NM_008830
Lrrn2,K4K27,K4,NM_010732
Tap1,K4K27,K4,NM_001161730
Rel,K4K27,K4K27,NM_009044
Zbtb18,K4K27,K4,NM_013915
Apln,K4K27,K4,NM_013912
Pcsk2,K4K27,K4,NM_008792
Bsx,K4K27,K4K27,NM_178245
Tnrc18,K4K27,K4K27,NM_178242
Yaf2,K4K27,K4K27,NR_028315
Pcdh10,K4K27,K4K27,NM_001098172
Pcdh10,K4K27,K4K27,NM_001098170
Pcdh10,K4K27,K4K27,NM_001098171
Trio,K4K27,K4K27,NM_001081302
Tshz1,K4K27,K4,NM_001081300
Ptprz1,K4K27,K4K27,NM_001081306
Runx1,K4K27,K4K27,NM_009821
Ccnd2,K4K27,K4K27,NM_009829
Sox1ot,K4K27,K4K27,NR_027975
5730522E02Rik,K4K27,K4,NR_027973
Itpripl2,K4K27,K4,NM_001033380
Trim9,K4K27,K4,NM_053167
Dio3,K4K27,K4K27,NM_172119
Clec2l,K4K27,K4,NM_001101507
Zfp703,K4K27,K4K27,NM_001101502
Hrh3,K4K27,K4K27,NM_133849
2900079G21Rik,K4K27,K4,NR_015468
Wt1os,K4K27,K4K27,NR_015462
Acot5,K4K27,K4K27,NM_145444
Bmper,K4K27,K4K27,NM_028472
Ptchd4,K4K27,K4,NM_028474
Fam78b,K4K27,K4,NM_175461
Grm1,K4K27,K4K27,NM_001114333
Slc16a10,K4K27,K4,NM_001114332
Nefl,K4K27,K4,NM_010910
Tcam1,K4K27,K4,NM_029467
Gsc2,K4K27,K4K27,NM_029469
C1ql1,K4K27,K4,NM_011795
Oxtr,K4K27,K4K27,NM_001081147
Gabbr2,K4K27,K4K27,NM_001081141
Grm2,K4K27,K4K27,NM_001160353
Kcnq4,K4K27,K4K27,NM_001081142
Cpe,K4K27,K4K27,NM_013494
Crabp1,K4K27,K4K27,NM_013496
Tmeff2,K4K27,K4K27,NM_019790
Gabra5,K4K27,K4K27,NM_176942
Frat2,K4K27,K4,NM_177603
Shisa3,K4K27,K4K27,NM_001033415
Prss16,K4K27,K4,NM_019429
Epb41l4b,K4K27,K4,NM_019427
4833427G06Rik,K4K27,K4,NM_177702
Bach2,K4K27,K4K27,NM_007521
Col14a1,K4K27,K4K27,NM_181277
Nkx3-2,K4K27,K4K27,NM_007524
Bcan,K4K27,K4,NM_007529
0610038B21Rik,K4K27,K4,NR_028125
Hes1,K4K27,K4,NM_008235
Foxq1,K4K27,K4,NM_008239
Irx1,K4K27,K4K27,NM_010573
Mir34c,K4K27,K4,NR_029654
Mir34b,K4K27,K4,NR_029655
Mfsd2a,K4K27,K4K27,NM_029662
Ly6h,K4K27,K4K27,NM_001135688
Ly6h,K4K27,K4K27,NM_001135689
Abhd5,K4K27,K4,NM_026179
Mmd,K4K27,K4K27,NM_026178
Serinc2,K4K27,K4,NM_172702
9330182L06Rik,K4K27,K4K27,NM_172706
Arhgap26,K4K27,K4K27,NM_175164
Luzp2,K4K27,K4,NM_178705
Magi3,K4K27,K4K27,NM_001159354
Crtc3,K4K27,K4K27,NM_173863
Klhl14,K4K27,K4,NM_001081403
Ugp2,K4K27,K4,NM_139297
Foxc2,K4K27,K4K27,NM_013519
Fgf9,K4K27,K4K27,NM_013518
Nhsl2,K4K27,K4K27,NM_001163610
Jak2,K4K27,K4K27,NM_008413
Kcna2,K4K27,K4K27,NM_008417
Kcna3,K4K27,K4,NM_008418
Gsc,K4K27,K4K27,NM_010351
Aldh1a3,K4K27,K4K27,NM_053080
Plxnd1,K4K27,K4,NM_026376
Prokr2,K4K27,K4K27,NM_144944
Neto1,K4K27,K4K27,NM_144946
Ddah1,K4K27,K4,NM_026993
Hivep1,K4K27,K4K27,NM_007772
Csf1,K4K27,K4,NM_007778
Nkx6-1,K4K27,K4K27,NM_144955
Zadh2,K4K27,K4,NM_146090
Fat4,K4K27,K4K27,NM_183221
Tafa3,K4K27,K4,NM_183224
Esam,K4K27,K4,NM_027102
Alkal2,K4K27,K4K27,NM_001159743
St8sia4,K4K27,K4,NM_001159745
Gpr6,K4K27,K4K27,NM_199058
Esr2,K4K27,K4,NM_207707
Kcne3,K4K27,K4,NM_020574
Trim68,K4K27,K4,NM_198012
Cuedc1,K4K27,K4,NM_198013
Wnk2,K4K27,K4,NM_029361
Ist1,K4K27,K4,NM_028018
Zfp277,K4K27,K4,NM_172575
Trim47,K4K27,K4,NM_172570
Pde1c,K4K27,K4,NM_001025568
Sox6,K4K27,K4K27,NM_001025560
Lhx9,K4K27,K4K27,NM_001025565
Dmbx1,K4K27,K4K27,NM_001025567
Cadps,K4K27,K4K27,NM_012061
Apold1,K4K27,K4,NM_001109914
Nog,K4K27,K4K27,NM_008711
Npas2,K4K27,K4K27,NM_008719
Cyp4v3,K4K27,K4,NM_133969
Rarres1,K4K27,K4,NM_001164763
Ripor2,K4K27,K4K27,NM_001080381
Irx2,K4K27,K4K27,NM_010574
Kmt2c,K4K27,K4,NM_001081383
Slc6a4,K4K27,K4K27,NM_010484
Arid5b,K4K27,K4K27,NM_023598
Dpysl5,K4K27,K4K27,NM_023047
Ppp1r13b,K4K27,K4,NM_011625
Tpbg,K4K27,K4,NM_011627
Uncx,K4K27,K4K27,NM_013702
Vldlr,K4K27,K4K27,NM_013703
Fhdc1,K4K27,K4K27,NM_001033301
Emp2,K4K27,K4,NM_007929
Gab1,K4K27,K4K27,NM_021356
4430402I18Rik,K4K27,K4,NM_198651
Farp1,K4K27,K4,NM_134082
Sema6d,K4K27,K4K27,NM_199240
Sema6d,K4K27,K4K27,NM_199241
Pacsin3,K4K27,K4,NM_028733
Rreb1,K4K27,K4,NM_001039188
Npr3,K4K27,K4,NM_001039181
Tcf12,K4K27,K4K27,NM_011544
Tcf21,K4K27,K4,NM_011545
Zeb1,K4K27,K4,NM_011546
Tfap2a,K4K27,K4K27,NM_011547
Mbp,K4K27,K4,NM_001025245
Tnip2,K4K27,K4K27,NM_139064
Klhl23,K4K27,K4,NM_177784
Gcgr,K4K27,K4K27,NM_008101
Adcy5,K4K27,K4K27,NM_001012765
Rorb,K4K27,K4,NM_001043354
Prkar2a,K4K27,K4,NM_008924
Prkg2,K4K27,K4,NM_008926
Kcnq3,K4K27,K4K27,NM_152923
Kcnq2,K4K27,K4,NM_001006680
Efna5,K4K27,K4K27,NM_010109
Osbpl6,K4K27,K4K27,NM_145525
Smap1,K4K27,K4K27,NM_028534
Lhx6,K4K27,K4K27,NM_001083125
Lhx6,K4K27,K4,NM_001083127
Lhx6,K4K27,K4,NM_001083126
Heg1,K4K27,K4,NM_175256
Itpka,K4K27,K4,NM_146125
Lpgat1,K4K27,K4,NM_001134829
Gdf10,K4K27,K4K27,NM_145741
Nrn1,K4K27,K4K27,NM_153529
Tenm4,K4K27,K4,NM_011858
Osr1,K4K27,K4K27,NM_011859
Nt5e,K4K27,K4K27,NM_011851
Lpgat1,K4K27,K4,NM_172266
Pde8b,K4K27,K4K27,NM_172263
Meis2,K4K27,K4K27,NM_001159569
Ddx4,K4K27,K4K27,NM_010029
Lhx1,K4K27,K4K27,NM_008498
Lhx5,K4K27,K4K27,NM_008499
Olig3,K4K27,K4K27,NM_053008
Scn8a,K4K27,K4,NM_001077499
Kcnq2,K4K27,K4,NM_001006669
Kcnq2,K4K27,K4,NM_001006668
Tbx21,K4K27,K4,NM_019507
Kl,K4K27,K4K27,NM_013823
Ly75,K4K27,K4,NM_013825
Ppp1r3c,K4K27,K4K27,NM_016854
Stac,K4K27,K4K27,NM_016853
Rin3,K4K27,K4,NM_177620
Alx4,K4K27,K4K27,NM_007442
Alx3,K4K27,K4K27,NM_007441
Amd2,K4K27,K4,NM_007444
Tnik,K4K27,K4,NM_026910
Lyzl4,K4K27,K4K27,NM_026915
Myb,K4K27,K4K27,NM_010848
Pparg,K4K27,K4K27,NM_001127330
Lhfpl3,K4K27,K4K27,NM_001081231
Mir322,K4K27,K4,NR_029756
Mir129-2,K4K27,K4K27,NR_029752
Dpysl2,K4K27,K4,NM_009955
Onecut2,K4K27,K4K27,NM_194268
Wls,K4K27,K4K27,NM_026582
Prmt8,K4K27,K4K27,NM_201371
Grm5,K4K27,K4K27,NM_001143834
Tbc1d30,K4K27,K4,NM_029057
Fzd10os,K4K27,K4,NR_015517
2010300C02Rik,K4K27,K4,NM_028096
Ntrk2,K4K27,K4K27,NM_001025074
Bcor,K4K27,K4,NM_175044
Bcor,K4K27,K4,NM_175045
Bcor,K4K27,K4,NM_175046
Macroh2a2,K4K27,K4,NM_207000
Rgs7bp,K4K27,K4K27,NM_029879
Vash1,K4K27,K4,NM_177354
Plcxd3,K4K27,K4,NM_177355
Gldn,K4K27,K4,NM_177350
Gnas,K4K27,K4,NR_003258
Adgrb2,K4K27,K4,NM_173071
Peg12,K4K27,K4K27,NM_013788
Npas3,K4K27,K4K27,NM_013780
